Date,Timepoint,PLUG.ID,Genotype,Species,Photo.Number,Tank,Treatment,Red.Standard,Green.Standard,Blue.Standard,Red.Coral,Green.Coral,Blue.Coral,Notes
5/28/19,Time4,3001,PC_3,P. acuta,46,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2854,PC_3,P. acuta,46,6,Ambient,139.142,78.1,111.79,153.623,132.854,108.113,
5/28/19,Time4,1482,PC_3,P. acuta,46,6,Ambient,139.142,78.1,111.79,160.373,140.416,116.311,
5/28/19,Time4,2554,PC_3,P. acuta,46,6,Ambient,139.142,78.1,111.79,141.564,119.736,99.261,
5/28/19,Time4,1310,PC_3,P. acuta,46,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
5/28/19,Time4,2088,PC_4,P. acuta,48,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
5/28/19,Time4,2194,PC_4,P. acuta,48,6,Ambient,142.997,85.593,119.776,135.409,112.773,89.873,
5/28/19,Time4,2872,PC_4,P. acuta,48,6,Ambient,142.997,85.593,119.776,161.302,142.29,118.969,
5/28/19,Time4,2532,PC_4,P. acuta,48,6,Ambient,142.997,85.593,119.776,145.43,125.116,106.725,
5/28/19,Time4,1637,PC_4,P. acuta,48,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2392,MC_206,M. capitata,1,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2734,MC_206,M. capitata,1,1,Ambient,150.796,77.137,119.636,119.829,92.728,70.067,
6/1/19,Time5,1050,MC_206,M. capitata,1,1,Ambient,150.796,77.137,119.636,143.779,114.305,82.667,
6/1/19,Time5,1048,MC_206,M. capitata,1,1,Ambient,150.796,77.137,119.636,128.166,100.667,77.104,
6/1/19,Time5,1477,MC_206,M. capitata,1,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1570,MC_291,M. capitata,3,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1574,MC_291,M. capitata,3,1,Ambient,148.908,75.602,113.433,131.332,103.524,81.19,
6/1/19,Time5,1093,MC_291,M. capitata,3,1,Ambient,148.908,75.602,113.433,149.923,121.746,96.212,
6/1/19,Time5,1639,MC_291,M. capitata,3,1,Ambient,148.908,75.602,113.433,133.674,106.379,85.199,
6/1/19,Time5,1124,MC_291,M. capitata,3,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1539,MC_248,M. capitata,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1740,MC_248,M. capitata,5,1,Ambient,145.631,75.201,114.625,133.687,103.22,76.246,
6/1/19,Time5,1271,MC_248,M. capitata,5,1,Ambient,145.631,75.201,114.625,158.638,131.317,100.381,
6/1/19,Time5,1544,MC_248,M. capitata,5,1,Ambient,145.631,75.201,114.625,131.651,102.95,77.715,
6/1/19,Time5,2555,MC_248,M. capitata,5,1,Ambient,145.631,75.201,114.625,120.624,96.141,79.78,
6/1/19,Time5,2519,MC_248,M. capitata,5,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2363,MC_289,M. capitata,7,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1721,MC_289,M. capitata,7,1,Ambient,143.072,75.523,111.681,134.033,109.646,83.285,
6/1/19,Time5,2530,MC_289,M. capitata,7,1,Ambient,143.072,75.523,111.681,146.189,121.023,93.097,
6/1/19,Time5,2754,MC_289,M. capitata,7,1,Ambient,143.072,75.523,111.681,115.001,88.856,70.395,
6/1/19,Time5,1535,MC_289,M. capitata,7,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2887,PC_1,P. acuta,2,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1344,PC_1,P. acuta,2,1,Ambient,146.724,71.69,109.956,154.537,127.326,105.35,
6/1/19,Time5,1213,PC_1,P. acuta,2,1,Ambient,146.724,71.69,109.956,159.138,130.43,105.596,
6/1/19,Time5,1750,PC_1,P. acuta,2,1,Ambient,146.724,71.69,109.956,151.298,124.549,103.297,
6/1/19,Time5,2540,PC_1,P. acuta,2,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1207,PC_2,P. acuta,4,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1278,PC_2,P. acuta,4,1,Ambient,142.903,72.443,111.506,164.049,141.104,106.409,
6/1/19,Time5,2535,PC_2,P. acuta,4,1,Ambient,142.903,72.443,111.506,167.552,145.803,118.678,
6/1/19,Time5,2010,PC_2,P. acuta,4,1,Ambient,142.903,72.443,111.506,148.905,122.061,95.521,
6/1/19,Time5,2009,PC_2,P. acuta,4,1,Ambient,142.903,72.443,111.506,167.942,146.88,118.2,
6/1/19,Time5,2081,PC_2,P. acuta,4,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1654,PC_3,P. acuta,6,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1079,PC_3,P. acuta,6,1,Ambient,140.444,71.324,109.623,164.775,145.502,119.039,
6/1/19,Time5,1638,PC_3,P. acuta,6,1,Ambient,140.444,71.324,109.623,157.144,133.705,106.964,
6/1/19,Time5,1106,PC_3,P. acuta,6,1,Ambient,140.444,71.324,109.623,156.588,134.364,110.547,
6/1/19,Time5,1415,PC_3,P. acuta,6,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1101,PC_4,P. acuta,8,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1092,PC_4,P. acuta,8,1,Ambient,142.047,73.035,109.412,151.245,125.46,96.489,
6/1/19,Time5,3000,PC_4,P. acuta,8,1,Ambient,142.047,73.035,109.412,161.481,137.873,109.256,
6/1/19,Time5,1231,PC_4,P. acuta,8,1,Ambient,142.047,73.035,109.412,139.413,115.304,93.428,
6/1/19,Time5,2978,PC_4,P. acuta,8,1,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1629,MC_206,M. capitata,9,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1773,MC_206,M. capitata,9,2,High,152.105,84.953,127.638,103.165,77.22,59.05,
6/1/19,Time5,1726,MC_206,M. capitata,9,2,High,152.105,84.953,127.638,133.174,107.819,85.494,
6/1/19,Time5,1688,MC_206,M. capitata,9,2,High,152.105,84.953,127.638,130.866,106.694,89.579,
6/1/19,Time5,1078,MC_206,M. capitata,9,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1591,MC_291,M. capitata,11,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2396,MC_291,M. capitata,11,2,High,145.372,77.669,119.906,126.551,102.924,83.758,
6/1/19,Time5,1725,MC_291,M. capitata,11,2,High,145.372,77.669,119.906,121.066,98.628,80.09,
6/1/19,Time5,2411,MC_291,M. capitata,11,2,High,145.372,77.669,119.906,135.348,110.953,89.02,
6/1/19,Time5,1178,MC_291,M. capitata,11,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2747,MC_248,M. capitata,13,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1095,MC_248,M. capitata,13,2,High,141.8241,76.643,115.238,152.429,126.198,93.615,
6/1/19,Time5,1468,MC_248,M. capitata,13,2,High,NA,NA,NA,NA,NA,NA,Dead
6/1/19,Time5,2740,MC_248,M. capitata,13,2,High,141.8241,76.643,115.238,155.296,135.055,113.42,
6/1/19,Time5,1142,MC_248,M. capitata,13,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1717,MC_289,M. capitata,15,2,High,NA,NA,NA,NA,NA,NA,Dead
6/1/19,Time5,2875,MC_289,M. capitata,15,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1624,MC_289,M. capitata,15,2,High,146.053,78.209,120.615,143.068,118.121,91.582,
6/1/19,Time5,2183,MC_289,M. capitata,15,2,High,146.053,78.209,120.615,147.134,121.347,96.156,
6/1/19,Time5,2023,MC_289,M. capitata,15,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1490,PC_1,P. acuta,10,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2995,PC_1,P. acuta,10,2,High,137.76,73.11,114.82,166.503,148.224,128.715,
6/1/19,Time5,1222,PC_1,P. acuta,10,2,High,137.76,73.11,114.82,166.401,146.944,124.112,
6/1/19,Time5,1600,PC_1,P. acuta,10,2,High,137.76,73.11,114.82,163.975,143.29,124.324,
6/1/19,Time5,1481,PC_1,P. acuta,10,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1215,PC_2,P. acuta,12,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1208,PC_2,P. acuta,12,2,High,135.502,72.484,113.066,168.387,151.753,129.059,
6/1/19,Time5,1586,PC_2,P. acuta,12,2,High,135.502,72.484,113.066,174.205,158.166,133.194,
6/1/19,Time5,1326,PC_2,P. acuta,12,2,High,135.502,72.484,113.066,169.681,153.969,131.59,
6/1/19,Time5,1216,PC_2,P. acuta,12,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1997,PC_3,P. acuta,14,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1317,PC_3,P. acuta,14,2,High,137.39,74.059,111.012,167.629,151.257,128.147,
6/1/19,Time5,2391,PC_3,P. acuta,14,2,High,137.39,74.059,111.012,178.298,163.202,138.554,
6/1/19,Time5,1428,PC_3,P. acuta,14,2,High,137.39,74.059,111.012,158.049,138.646,116.894,
6/1/19,Time5,1196,PC_3,P. acuta,14,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1737,PC_4,P. acuta,16,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1454,PC_4,P. acuta,16,2,High,142.5,79.593,118.687,139.278,116.519,90.048,
6/1/19,Time5,2397,PC_4,P. acuta,16,2,High,142.5,79.593,118.687,157.007,134.819,110.605,
6/1/19,Time5,2192,PC_4,P. acuta,16,2,High,142.5,79.593,118.687,144.963,123.993,103.431,
6/1/19,Time5,1425,PC_4,P. acuta,16,2,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1323,MC_206,M. capitata,17,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1063,MC_206,M. capitata,17,3,High,147.759,79.101,120.744,125.58,105.182,87.641,
6/1/19,Time5,1327,MC_206,M. capitata,17,3,High,147.759,79.101,120.744,141.627,120.379,99.945,
6/1/19,Time5,1338,MC_206,M. capitata,17,3,High,147.759,79.101,120.744,120.089,98.682,83.029,
6/1/19,Time5,2985,MC_206,M. capitata,17,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1328,MC_291,M. capitata,19,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2306,MC_291,M. capitata,19,3,High,149.582,83.951,121.922,135.909,113.691,88.125,
6/1/19,Time5,1447,MC_291,M. capitata,19,3,High,149.582,83.951,121.922,154.51,131.14,102.119,
6/1/19,Time5,1321,MC_291,M. capitata,19,3,High,149.582,83.951,121.922,131.347,107.346,84.409,
6/1/19,Time5,1587,MC_291,M. capitata,19,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1645,MC_248,M. capitata,21,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2005,MC_248,M. capitata,21,3,High,150.599,87.423,127.303,107.953,82.043,62.83,
6/1/19,Time5,1730,MC_248,M. capitata,21,3,High,150.599,87.423,127.303,126.168,106.053,87.334,
6/1/19,Time5,1277,MC_248,M. capitata,21,3,High,150.599,87.423,127.303,151.264,134.096,116.9,
6/1/19,Time5,1442,MC_248,M. capitata,21,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1286,MC_289,M. capitata,23,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1341,MC_289,M. capitata,23,3,High,149.298,86.569,125.568,137.698,115.728,90.15,
6/1/19,Time5,2998,MC_289,M. capitata,23,3,High,149.298,86.569,125.568,148.933,125.097,99.795,
6/1/19,Time5,2204,MC_289,M. capitata,23,3,High,149.298,86.569,125.568,141.852,119.156,98.819,
6/1/19,Time5,2750,MC_289,M. capitata,23,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1114,PC_1,P. acuta,18,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1060,PC_1,P. acuta,18,3,High,145.733,78.435,118.373,168.114,151.25,128.351,
6/1/19,Time5,2156,PC_1,P. acuta,18,3,High,145.733,78.435,118.373,171.101,152.468,130.522,
6/1/19,Time5,2739,PC_1,P. acuta,18,3,High,145.733,78.435,118.373,158.324,137.933,118.471,
6/1/19,Time5,1999,PC_1,P. acuta,18,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1707,PC_2,P. acuta,20,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2855,PC_2,P. acuta,20,3,High,141.853,76.491,113.09,166.577,151.325,124.612,
6/1/19,Time5,1570,PC_2,P. acuta,20,3,High,141.853,76.491,113.09,167.306,147.446,119.68,
6/1/19,Time5,2180,PC_2,P. acuta,20,3,High,141.853,76.491,113.09,155.101,137.407,122.138,
6/1/19,Time5,2866,PC_2,P. acuta,20,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2733,PC_3,P. acuta,22,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2169,PC_3,P. acuta,22,3,High,148.767,84.543,122.93,167.084,152.261,131.622,
6/1/19,Time5,2552,PC_3,P. acuta,22,3,High,148.767,84.543,122.93,179.258,162.803,139.154,
6/1/19,Time5,1769,PC_3,P. acuta,22,3,High,148.767,84.543,122.93,165.849,147.174,128.348,
6/1/19,Time5,1090,PC_3,P. acuta,22,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1270,PC_4,P. acuta,24,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2528,PC_4,P. acuta,24,3,High,146.554,82.429,121.825,144.111,122.616,101.701,
6/1/19,Time5,1579,PC_4,P. acuta,24,3,High,146.554,82.429,121.825,157.895,135.725,112.093,
6/1/19,Time5,2988,PC_4,P. acuta,24,3,High,146.554,82.429,121.825,149.294,126.342,105.902,
6/1/19,Time5,2511,PC_4,P. acuta,24,3,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1229,MC_206,M. capitata,25,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1236,MC_206,M. capitata,25,4,Ambient,153.327,82.988,122.216,115.071,88.153,70.309,
6/1/19,Time5,1736,MC_206,M. capitata,25,4,Ambient,153.327,82.988,122.216,141.858,112.746,85.537,
6/1/19,Time5,1121,MC_206,M. capitata,25,4,Ambient,153.327,82.988,122.216,136.382,107.23,81.73,
6/1/19,Time5,1258,MC_206,M. capitata,25,4,Ambient,153.327,82.988,122.216,104.938,82.19,69.65,
6/1/19,Time5,2871,MC_206,M. capitata,25,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1157,MC_291,M. capitata,27,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2212,MC_291,M. capitata,27,4,Ambient,147.165,77.288,115.102,122.604,98.267,79.705,
6/1/19,Time5,1302,MC_291,M. capitata,27,4,Ambient,147.165,77.288,115.102,117.868,90.744,70.85,
6/1/19,Time5,1775,MC_291,M. capitata,27,4,Ambient,147.165,77.288,115.102,102.985,81.073,65.174,
6/1/19,Time5,1084,MC_291,M. capitata,27,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1169,MC_248,M. capitata,29,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2172,MC_248,M. capitata,29,4,Ambient,146.493,81.483,115.828,134.183,108.876,85.777,
6/1/19,Time5,1308,MC_248,M. capitata,29,4,Ambient,146.493,81.483,115.828,123.323,96.439,74.652,
6/1/19,Time5,1243,MC_248,M. capitata,29,4,Ambient,146.493,81.483,115.828,134.691,106.033,81.918,
6/1/19,Time5,1772,MC_248,M. capitata,29,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2393,MC_289,M. capitata,31,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1426,MC_289,M. capitata,31,4,Ambient,147.419,79.199,116.711,113.938,85.57,62.966,
6/1/19,Time5,1595,MC_289,M. capitata,31,4,Ambient,147.419,79.199,116.711,134.225,110.678,88.506,
6/1/19,Time5,2153,MC_289,M. capitata,31,4,Ambient,147.419,79.199,116.711,120.903,92.809,69.992,
6/1/19,Time5,1609,MC_289,M. capitata,31,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1119,PC_1,P. acuta,26,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2388,PC_1,P. acuta,26,4,Ambient,143.406,76.723,113.563,149.904,127.524,105.07,
6/1/19,Time5,1676,PC_1,P. acuta,26,4,Ambient,143.406,76.723,113.563,158.708,134.854,109.349,
6/1/19,Time5,1588,PC_1,P. acuta,26,4,Ambient,143.406,76.723,113.563,170.415,150.492,125.025,
6/1/19,Time5,1319,PC_1,P. acuta,26,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1622,PC_2,P. acuta,28,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1583,PC_2,P. acuta,28,4,Ambient,141.862,74.678,109.936,148.441,124.864,100.803,
6/1/19,Time5,2864,PC_2,P. acuta,28,4,Ambient,141.862,74.678,109.936,172.351,151.053,123.036,
6/1/19,Time5,1998,PC_2,P. acuta,28,4,Ambient,141.862,74.678,109.936,142.409,119.494,100.347,
6/1/19,Time5,1181,PC_2,P. acuta,28,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1296,PC_3,P. acuta,30,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1068,PC_3,P. acuta,30,4,Ambient,141.954,72.893,108.746,151.425,126.965,103.163,
6/1/19,Time5,1212,PC_3,P. acuta,30,4,Ambient,141.954,72.893,108.746,171.815,149.347,121.716,
6/1/19,Time5,1297,PC_3,P. acuta,30,4,Ambient,141.954,72.893,108.746,155.451,131.246,106.592,
6/1/19,Time5,1651,PC_3,P. acuta,30,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1592,PC_4,P. acuta,32,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1103,PC_4,P. acuta,32,4,Ambient,142.498,76.691,112.052,158.755,137.96,113.775,
6/1/19,Time5,1044,PC_4,P. acuta,32,4,Ambient,142.498,76.691,112.052,161.18,140.06,114.61,
6/1/19,Time5,2191,PC_4,P. acuta,32,4,Ambient,142.498,76.691,112.052,146.72,122.106,97.802,
6/1/19,Time5,1115,PC_4,P. acuta,32,4,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1598,MC_206,M. capitata,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2999,MC_206,M. capitata,33,5,High,144.531,83.878,121.78,119.634,97.138,78.135,
6/1/19,Time5,1307,MC_206,M. capitata,33,5,High,144.531,83.878,121.78,129.556,107.234,89.42,
6/1/19,Time5,2025,MC_206,M. capitata,33,5,High,144.531,83.878,121.78,132.656,109.842,90.592,
6/1/19,Time5,1744,MC_206,M. capitata,33,5,High,144.531,83.878,121.78,128.368,110.363,99.212,
6/1/19,Time5,2019,MC_206,M. capitata,33,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1303,MC_291,M. capitata,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1475,MC_291,M. capitata,35,5,High,144.827,85.421,123.247,162.566,143.72,120.311,
6/1/19,Time5,1239,MC_291,M. capitata,35,5,High,144.827,85.421,123.247,149.54,127.534,107.08,
6/1/19,Time5,2534,MC_291,M. capitata,35,5,High,144.827,85.421,123.247,153.912,131.163,108.906,
6/1/19,Time5,2756,MC_291,M. capitata,35,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1256,MC_248,M. capitata,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1565,MC_248,M. capitata,37,5,High,142.514,81.739,120.991,143.374,123.278,101.621,
6/1/19,Time5,1294,MC_248,M. capitata,37,5,High,142.514,81.739,120.991,157.6,137.613,116.119,
6/1/19,Time5,1738,MC_248,M. capitata,37,5,High,142.514,81.739,120.991,130.197,106.752,88.72,
6/1/19,Time5,1710,MC_248,M. capitata,37,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1418,MC_289,M. capitata,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1262,MC_289,M. capitata,39,5,High,143.676,82.407,122.571,153.337,130.925,104.174,
6/1/19,Time5,2058,MC_289,M. capitata,39,5,High,143.676,82.407,122.571,162.231,140.43,113.914,
6/1/19,Time5,1713,MC_289,M. capitata,39,5,High,143.676,82.407,122.571,135.602,114.797,97.936,
6/1/19,Time5,2878,MC_289,M. capitata,39,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1240,PC_1,P. acuta,34,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2076,PC_1,P. acuta,34,5,High,142.122,80.64,115.475,169.999,155.254,134.681,
6/1/19,Time5,1232,PC_1,P. acuta,34,5,High,142.122,80.64,115.475,176.155,158.359,133.601,
6/1/19,Time5,2981,PC_1,P. acuta,34,5,High,142.122,80.64,115.475,167.788,151.729,132.704,
6/1/19,Time5,1751,PC_1,P. acuta,34,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1098,PC_2,P. acuta,36,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1580,PC_2,P. acuta,36,5,High,139.895,79.48,116.826,170.167,153.669,128.982,
6/1/19,Time5,1268,PC_2,P. acuta,36,5,High,139.895,79.48,116.826,172.811,154.364,131.092,
6/1/19,Time5,1168,PC_2,P. acuta,36,5,High,139.895,79.48,116.826,170.297,150.998,130.434,
6/1/19,Time5,2409,PC_2,P. acuta,36,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1594,PC_3,P. acuta,38,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1605,PC_3,P. acuta,38,5,High,138.185,74.904,111.495,164.237,145.893,118.725,
6/1/19,Time5,2001,PC_3,P. acuta,38,5,High,138.185,74.904,111.495,181.224,166.92,143.839,
6/1/19,Time5,1269,PC_3,P. acuta,38,5,High,138.185,74.904,111.495,166.887,148.681,124.249,
6/1/19,Time5,1702,PC_3,P. acuta,38,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1421,PC_4,P. acuta,40,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1599,PC_4,P. acuta,40,5,High,142.519,82.624,120.844,160.974,142.271,117.178,
6/1/19,Time5,1640,PC_4,P. acuta,40,5,High,142.519,82.624,120.844,166.962,147.838,125.65,
6/1/19,Time5,2744,PC_4,P. acuta,40,5,High,142.519,82.624,120.844,155.853,134.764,112.766,
6/1/19,Time5,2022,PC_4,P. acuta,40,5,High,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1753,MC_206,M. capitata,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1052,MC_206,M. capitata,41,6,Ambient,158.649,90.345,128.629,115.361,86.926,62.823,
6/1/19,Time5,2996,MC_206,M. capitata,41,6,Ambient,158.649,90.345,128.629,128.757,102.855,81.838,
6/1/19,Time5,1625,MC_206,M. capitata,41,6,Ambient,158.649,90.345,128.629,136.927,111.098,89.15,
6/1/19,Time5,2210,MC_206,M. capitata,41,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1210,MC_291,M. capitata,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1558,MC_291,M. capitata,43,6,Ambient,148.868,76.228,110.967,120.48,97.166,77.132,
6/1/19,Time5,1427,MC_291,M. capitata,43,6,Ambient,148.868,76.228,110.967,148.382,126.359,102.062,
6/1/19,Time5,1076,MC_291,M. capitata,43,6,Ambient,148.868,76.228,110.967,111.332,87.768,68.778,
6/1/19,Time5,1604,MC_291,M. capitata,43,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1633,MC_248,M. capitata,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1161,MC_248,M. capitata,45,6,Ambient,152.708,79.729,115.904,138.622,109.066,82.126,
6/1/19,Time5,2413,MC_248,M. capitata,45,6,Ambient,152.708,79.729,115.904,157.359,130.497,105.385,
6/1/19,Time5,1331,MC_248,M. capitata,45,6,Ambient,152.708,79.729,115.904,129.918,97.788,73.024,
6/1/19,Time5,1462,MC_248,M. capitata,45,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,2565,MC_289,M. capitata,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,2874,MC_289,M. capitata,47,6,Ambient,148.007,82.074,118.581,137.553,110.601,83.945,
6/1/19,Time5,2741,MC_289,M. capitata,47,6,Ambient,148.007,82.074,118.581,149.656,123.958,99.318,
6/1/19,Time5,1284,MC_289,M. capitata,47,6,Ambient,148.007,82.074,118.581,135.227,112.995,92.667,
6/1/19,Time5,1603,MC_289,M. capitata,47,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/22/19
6/1/19,Time5,1449,PC_1,P. acuta,42,6,Ambient,NA,NA,NA,NA,NA,NA,Sampled - 5/27/19
6/1/19,Time5,1156,PC_1,P. acuta,42,6,Ambient,146.463,78.917,116.22,138.743,116.663,95.389,
6/1/19,Time5,1047,PC_1,P. acuta,42,6,Ambient,146.463,78.917,116.22,159.119,140.752,121.569,
6/1/19,Time5,1556,PC_1,P. acuta,42,6,Ambient,146.463,78.917,116.22,145.926,123.118,102.71,
